Localizacao;Id;Titulo;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Titulo;Localizacao;Propriedade;IsDisponivel;LivroAutorId;LivroGeneroId
2775;fb743b27-3877-66ef-2aa5-e0c03cf672dc;OTELO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099597;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OTELO;2775;CEJA;t;59006937-371a-4ba0-2824-2ecb206e0d1d;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1646;fb87d29f-8dad-61da-8671-d5d54bd981c8;A MALDICAO DA CORUJA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099017;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MALDICAO DA CORUJA;1646;PRC;t;b2b8a9b3-0b42-2e21-90a1-ea029eae8197;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4361;fb9766c7-0fcc-3c9e-1a1e-9b71d2c21062;UMA NOITE EM CURITIBA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09991;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA NOITE EM CURITIBA;4361;PRC;t;0c3cbe2f-641b-4144-9547-c2f88dab14b5;68674d63-2e40-a644-07c9-e72d8e200c9e
3702;fb9df05b-815a-8b35-0841-ce92f8281a5b;O GATO MALHADO E A ANDORINHA SINHA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099784;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O GATO MALHADO E A ANDORINHA SINHA;3702;PRC;t;4568da5e-8567-048d-513f-3b3aa9587d42;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3437;fbce243e-4d1b-962f-9694-fc7667ad5af1;FALA SERIO, PROFESSOR!;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099735;e530b7d1-75cf-42d6-9567-51ba55c5e34c;FALA SERIO, PROFESSOR!;3437;PRC;t;4adb786b-3ae7-3447-5ff5-333fa38c367d;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3226;fbdf9e9a-679e-026c-13e8-e8a13c4b9872;BOTINA VELHA O ESCRITOR DA CLASSE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099695;e530b7d1-75cf-42d6-9567-51ba55c5e34c;BOTINA VELHA O ESCRITOR DA CLASSE;3226;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
2028;fbe7b3b2-71c5-898f-23e3-e32269a787de;FUNDAMENTOS DA FE CRISTA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099492;e530b7d1-75cf-42d6-9567-51ba55c5e34c;FUNDAMENTOS DA FE CRISTA;2028;PRC;t;4d643c6e-4b8f-20ae-67e2-95fe714f9e4b;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3792;fc06d9d9-a3a2-49b6-500e-1d8f04370379;PARA PEGAR BAGRE DE DIA, E PRECISO SUJAR A AGUA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.0998;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PARA PEGAR BAGRE DE DIA, E PRECISO SUJAR A AGUA;3792;PRC;t;97929a70-25d8-9e7b-43f6-c12bf6f0638a;a56a2a21-53ab-067a-7e87-22131d4a692b
1820;fc0e0774-06b4-32c4-4ae8-d99f98db31b4;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099379;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1820;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4552;fc11ef5c-64c1-0513-6d30-94cf35e54189;UM INIMIGO EM CADA ESQUINA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099947;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM INIMIGO EM CADA ESQUINA;4552;PRC;t;527c4b9d-95e9-8662-30ef-df72d8dd09d9;c68ca414-566e-8a6c-54cf-10dc568d4a6f
894;fc15dbfd-8f77-167f-3fff-ee483b4a8ad2;CINCO MINUTOS COM DEUS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099087;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CINCO MINUTOS COM DEUS;894;PRC;t;e9fbec43-4b86-1f06-47ba-c33f15176274;1a33914e-16a9-23cb-20b7-e9b7939e1e58
161;fc27df0b-1924-703d-3252-85cc914157c5;SONHOS DISPERSOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099465;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SONHOS DISPERSOS;161;PRC;t;2168b48a-1c1e-9612-568b-3047427334df;eb15223e-0bbb-7e29-536d-fb87c05c6914
1596;fc33d154-7ec1-3fdb-799e-67db6a18489a;D. NARCISA DE VILLAR;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099129;e530b7d1-75cf-42d6-9567-51ba55c5e34c;D. NARCISA DE VILLAR;1596;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;68674d63-2e40-a644-07c9-e72d8e200c9e
3453;fc407265-9343-27a1-978d-922dff9f1e57;A GUERRA DO TENIS NAS ONDAS DO RADIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099738;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A GUERRA DO TENIS NAS ONDAS DO RADIO;3453;PRC;t;5ca6eb58-021d-347b-2f10-c6d6b74e7acf;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1844;fc483dab-6630-7a21-0e18-277804545e93;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099384;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1844;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
56;fc49424a-4ed5-0d72-4215-a97636058ed4;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098962;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;56;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
4287;fc4c3dbb-5995-6ce4-539d-4ec77594a0ed;O COLAR DA INDIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09997;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O COLAR DA INDIA;4287;PRC;t;59d055b6-1ec8-1cff-0b06-474c4e435bc0;68674d63-2e40-a644-07c9-e72d8e200c9e
1999;fc54ae2c-1586-8b09-0f37-b4ae1e191744;O MILAGRE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099419;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MILAGRE;1999;PRC;t;8ec2457a-855b-a25e-67ea-e44d962a2529;68674d63-2e40-a644-07c9-e72d8e200c9e
85;fc5a4269-324e-580e-266a-19e1ae423b88;DOM CASMURRO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098968;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DOM CASMURRO;85;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
1065;fc5bc9e5-0fab-8e04-01fd-10689b1741d7;MITOS E RITOS DE INICIACAO NOS CONTOS DE FADAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099245;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MITOS E RITOS DE INICIACAO NOS CONTOS DE FADAS;1065;PRC;t;cb3073d7-72f3-a028-62c7-d80292263d0f;a56a2a21-53ab-067a-7e87-22131d4a692b
1518;fc71c052-2bb7-6e4a-43be-577fd4fa0fee;BAGAGEM;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099066;e530b7d1-75cf-42d6-9567-51ba55c5e34c;BAGAGEM;1518;PRC;t;8a91e856-40fd-3e37-804e-76f935c02aa7;eb15223e-0bbb-7e29-536d-fb87c05c6914
1340;fc76dfce-3dd3-35ef-0c65-733511ae318e;NOS SERTOES DO SAO FRANCISCO: RECORDACOES DO MUNDO SERTANEJO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099263;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NOS SERTOES DO SAO FRANCISCO: RECORDACOES DO MUNDO SERTANEJO;1340;PRC;t;440e980b-7722-8391-670f-669c2674766b;96abf6cd-3a48-0b84-345c-611565e710e8
360;fc7cc342-6c39-1717-69dc-fe3b60243343;O FANTASMA DO SHOPPING OPERA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099293;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FANTASMA DO SHOPPING OPERA;360;PRC;t;d6297e5e-8751-a1a8-5014-75ffdd7a848f;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2197;fc84ef75-3138-535a-8263-dab987800dcc;QUATRO ESTACOES EM ROMA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099425;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUATRO ESTACOES EM ROMA;2197;PRC;t;e8ecfa38-4576-8d4d-a0bc-fc29e1f12d4c;68674d63-2e40-a644-07c9-e72d8e200c9e
984;fc8e7eb4-53fa-061e-18b0-e510e0e62b6e;CASAMENTO BLINDADO: O SEU CASAMENTO A PROVA DE DIVORCIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099081;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CASAMENTO BLINDADO: O SEU CASAMENTO A PROVA DE DIVORCIO;984;PRC;t;98eecbc7-452b-55ec-7c49-60bb96197918;6ddc0484-26b7-951d-5866-83539b572615
4419;fc8f2699-2322-689d-4253-b5128c33831d;O DIAMANTE DO GRA´-MOGOL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099922;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O DIAMANTE DO GRA´-MOGOL;4419;PRC;t;aafc704e-2913-0bed-1541-ed4a7d4771ee;af65bb17-239c-32ec-a310-375ae0a59a58
509;fc9991b2-a22d-8ffb-06e5-eb77a06c249a;MENINOS SEM PATRIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099243;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MENINOS SEM PATRIA;509;PRC;t;a681cecc-02c0-753a-6958-5d16f5f09346;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4285;fc99a8bb-50a7-1bd3-50f6-976225440179;MENINOS SEM PARTIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099896;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MENINOS SEM PARTIA;4285;PRC;t;a681cecc-02c0-753a-6958-5d16f5f09346;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1588;fca09383-770f-9c98-7e5d-1748cc7d5bc2;SHERLOCK HOLMES: CASOS EXTRAORRDINARIOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099457;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SHERLOCK HOLMES: CASOS EXTRAORRDINARIOS;1588;PRC;t;67ca6fb1-3382-a0d8-3dad-d8b1b7414d9c;a56a2a21-53ab-067a-7e87-22131d4a692b
3207;fca226af-9d30-105e-0654-13dfd49e87bf;A TURMA DOS TIGRES O SAFARI DOS MONSTROS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09969;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A TURMA DOS TIGRES O SAFARI DOS MONSTROS;3207;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
1262;fca40f77-4f03-34c9-3045-7b5e70d9500b;OS PECADOS CARDEAIS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099394;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS PECADOS CARDEAIS;1262;PRC;t;2cb5664a-1bf1-2def-9b4a-d179e7be65e5;96abf6cd-3a48-0b84-345c-611565e710e8
1995;fcb2f020-1eea-7a79-5e12-aefa324954f0;O JOVEM SHERLOCK HOLMES: NUVEM DA MORTE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099298;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O JOVEM SHERLOCK HOLMES: NUVEM DA MORTE;1995;PRC;t;1e5fc7f9-768b-0467-a07f-686b58250483;79db3772-6538-8f98-038a-513050747f33
553;fcb338ea-2529-64b1-191d-8e2d90140498;O MENOR QUE SE FEZ MAIOR;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099964;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MENOR QUE SE FEZ MAIOR;553;PRC;t;fb2c1a40-a539-108c-8b22-12167fee9c5a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3741;fcd66957-a2f8-4078-1ca3-42f891af3367;A HORA DA ESTRELA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099791;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A HORA DA ESTRELA;3741;PRC;t;7f44930e-611c-2ac8-0d15-bc7956f88c9c;68674d63-2e40-a644-07c9-e72d8e200c9e
422;fce6d4d6-9fcd-9c12-8196-8aab344b2ad7;O MENOR QUE SE FEZ MAIOR;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099303;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MENOR QUE SE FEZ MAIOR;422;PRC;t;fb2c1a40-a539-108c-8b22-12167fee9c5a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2821;fcf5adfe-21a0-38f4-5e90-9264d8eb7d9d;EM BUSCA DE UM SONHO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099607;e530b7d1-75cf-42d6-9567-51ba55c5e34c;EM BUSCA DE UM SONHO;2821;CEJA;t;63d65a3b-8b74-5484-4334-43167d99406a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
406;fd03e7e1-1839-90a5-5a9e-65fc740036e8;A CASA DA MADRINHA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098999;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A CASA DA MADRINHA;406;PRC;t;7d2ba8a7-58bb-1939-28bc-ecf010491ee9;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1325;fd12a04d-03d9-3098-9858-d71ab3597be4;O SENHOR DOS ANEIS: O RETORNO DO REI;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099268;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SENHOR DOS ANEIS: O RETORNO DO REI;1325;PRC;t;b01d3db9-4256-1a54-73cb-65e955cd6dfb;79db3772-6538-8f98-038a-513050747f33
3223;fd35b86d-5af8-6e21-6355-fdbb7c6f7da1;MIGUEL E ASEXTA SERIE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099694;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MIGUEL E ASEXTA SERIE;3223;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;613d6242-24d9-5bec-8478-a76caedc2faa
2791;fd39eb71-78cb-93bd-284e-21560acda414;O MISTERIO DO DIAMANTE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.0996;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MISTERIO DO DIAMANTE;2791;CEJA;t;60d3b357-0db5-1724-3826-4be88e430535;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2279;fd425927-5da1-6e53-3d9a-827c7e292e2b;O SILMARILLION;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099484;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SILMARILLION;2279;PRC;t;b01d3db9-4256-1a54-73cb-65e955cd6dfb;79db3772-6538-8f98-038a-513050747f33
2300;fd4eaaff-1f38-34d5-315e-85a1050c7743;NOS PASSOS DE JESUS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099492;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NOS PASSOS DE JESUS;2300;PRC;t;f94d4ca7-a370-6c2b-5366-77858cf99566;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1573;fd5a1012-18a0-7a9a-05d9-b5bcf5f3a57e;VENCENDO AFLICOES ALCANCANDO MILAGRES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099507;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VENCENDO AFLICOES ALCANCANDO MILAGRES;1573;PRC;t;7d259bf4-5d15-0db8-00b4-74219a706ff7;6ddc0484-26b7-951d-5866-83539b572615
1991;fd7350a1-2a2f-54b5-5f61-db95c5133603;LIVRO 11 - ESTUDO DO EVANGELHO DE JOAO: VERSICULO POR VERSICULO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099202;e530b7d1-75cf-42d6-9567-51ba55c5e34c;LIVRO 11 - ESTUDO DO EVANGELHO DE JOAO: VERSICULO POR VERSICULO;1991;PRC;t;5d9941b8-49ba-445c-a24e-79eb5809660f;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2365;fd755440-0898-8412-2ddb-77cfb8c64456;NADA A PERDER: 3;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099503;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER: 3;2365;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
2983;fd78e473-19dc-3b7b-9064-f264b7ef1af7;O LIVRO PROIBIDO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099642;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O LIVRO PROIBIDO;2983;CEJA;t;5de8c977-50e7-4dbb-5555-e05514257064;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2832;fd798e6b-87d0-6328-85cb-b62efc5c5a4c;O ENIGMA DAS LETRAS VERDES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09961;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O ENIGMA DAS LETRAS VERDES;2832;CEJA;t;fc1f496a-69c5-8164-8b02-67cf4a3b9f2d;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2088;fd8a1117-0d6e-7be3-3ee2-ad9c641c6cab;DAVI ALCANCA O REINO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09913;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DAVI ALCANCA O REINO;2088;PRC;t;10e15682-6f12-3f7a-34e7-68292cf41d39;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1549;fd90315b-70e4-1a08-5fb5-4e3a8a253c69;POEMAS COMPLETOS DE ALBERTO CAEIRO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099412;e530b7d1-75cf-42d6-9567-51ba55c5e34c;POEMAS COMPLETOS DE ALBERTO CAEIRO;1549;PRC;t;d4dd43fa-79d6-9a46-1f45-dd5bda1f2fb7;eb15223e-0bbb-7e29-536d-fb87c05c6914
3922;fda027b2-8a7f-418f-18c9-10c7799e7917;ORIXAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099825;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ORIXAS;3922;PRC;t;9e977a4a-79d9-6f35-5d98-adc48c3d8cd9;23cbc16c-59fe-2ab1-3b49-e76ad94794de
1662;fda59ae5-6c77-414b-9bc5-f7348556a625;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099345;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1662;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1487;fdb15b41-4746-63c8-72a2-c699433b3548;CONTOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099112;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CONTOS;1487;PRC;t;ed67ddd1-5829-1253-6607-bd0a2b0751e7;a56a2a21-53ab-067a-7e87-22131d4a692b
1840;fdb25d0b-50ef-0795-83cd-85d911c87845;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099383;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1840;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4149;fdb393a7-a252-3218-8f07-88d79b275fad;LITERATURA COMENTADA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099869;e530b7d1-75cf-42d6-9567-51ba55c5e34c;LITERATURA COMENTADA;4149;PRC;t;aafc704e-2913-0bed-1541-ed4a7d4771ee;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1030;fdfb1038-4ab1-1ace-346e-945716fd1b82;VIVA COM ESPERANCA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099513;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VIVA COM ESPERANCA;1030;PRC;t;c1561c0b-12a0-1c63-07e9-037005721e24;6ddc0484-26b7-951d-5866-83539b572615
3417;fe03745a-3bd8-3deb-3bf2-277d7bf819e3;VERONIKA DECIDE MORRER;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099731;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VERONIKA DECIDE MORRER;3417;PRC;t;4a1e7636-a176-2ba9-004e-439712c2007b;79db3772-6538-8f98-038a-513050747f33
2525;fe11559a-0e32-698d-4714-300062009cc4;CONFISSOES DE UMA EX;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09954;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CONFISSOES DE UMA EX;2525;PRC;t;9d590a26-2bed-0dd6-53a5-b8eda17da2da;68674d63-2e40-a644-07c9-e72d8e200c9e
2910;fe276f01-86a3-16d7-38af-4fe7c2ac1bf1;SOZINHA NO MUNDO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099627;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SOZINHA NO MUNDO;2910;CEJA;t;f84157ba-27d3-54fe-47d5-b5fb7ca634df;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2358;fe372372-3737-52f3-3826-9a2e6a15852d;NADA A PERDER 2;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099502;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER 2;2358;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
4213;fe3aac76-8f17-9d0b-41fa-d51a71937d2a;LENDAS BRASILEIRAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099883;e530b7d1-75cf-42d6-9567-51ba55c5e34c;LENDAS BRASILEIRAS;4213;PRC;t;29aa5bdc-7682-40e6-1097-8f71a7723fbc;96abf6cd-3a48-0b84-345c-611565e710e8
4325;fe4822f5-28e4-5a80-9e16-745476dc6b67;OS MISERAVEIS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099904;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS MISERAVEIS;4325;PRC;t;63d65a3b-8b74-5484-4334-43167d99406a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3332;fe4e29bf-a419-6a53-17d8-ec2903fe6a0a;TOCAR O SENHOR;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099714;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TOCAR O SENHOR;3332;PRC;t;f34e6f17-7ece-451d-65d9-336c606237cb;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3708;fe4fd465-9b9c-6eae-870b-2111be8c3837;TERRAS DE NEGROS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099785;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TERRAS DE NEGROS;3708;PRC;t;5145919a-787f-791b-8545-34a4c8687e2a;96abf6cd-3a48-0b84-345c-611565e710e8
3979;fe56b263-88c1-65ca-2c0c-bd7214167be9;O AMANUENSE BELMIRO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099837;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O AMANUENSE BELMIRO;3979;PRC;t;ea55c855-078e-4d5a-82a1-dc68bd602b79;68674d63-2e40-a644-07c9-e72d8e200c9e
